ClipID,Boredom,Engagement,Confusion,Frustration 
2100571052,0,2,0,0
2100571053,2,2,1,1
2100571055,0,3,0,0
2100571056,2,2,0,1
2100571057,1,2,0,0
2100571058,1,2,0,1
2100571061,2,2,0,0
2100571062,2,1,1,2
2100571063,1,2,0,0
2100571064,0,2,0,0
2100571065,0,3,0,0
2100571066,1,2,0,1
2100571067,2,2,0,0
2100571068,3,2,0,0
2100571069,1,2,0,0
2100571070,1,2,1,0
2100571072,2,3,0,0
2100571073,0,2,0,0
2100571074,0,2,0,0
2100571075,1,3,0,0
2100571077,1,3,0,0
2100571078,1,3,0,0
2100571079,2,2,0,0
2100571081,2,3,0,0
2100571082,1,2,0,0
2100572001,0,2,0,0
2100572002,0,3,0,0
2100572004,0,2,0,0
2100572006,0,3,0,0
2100572009,0,2,0,0
2100572010,1,3,0,0
2100572011,1,3,0,0
2100572012,2,2,1,1
2100572013,1,3,1,1
2100572015,0,3,0,0
2100572017,0,3,0,0
2100572018,0,3,0,0
2100572019,1,2,0,1
2100572020,1,2,1,1
2100572021,2,1,0,0
2100572023,2,2,0,0
2100572024,1,3,0,0
2100572025,0,2,0,0
2100572026,1,2,1,1
2100572027,2,2,0,0
2100572028,2,2,0,0
2100572029,1,2,1,0
2100572030,0,2,0,0
2100572032,0,2,0,0
2100572033,0,3,0,0
2100572034,0,2,1,2
2100572036,2,2,1,0
2100572038,1,2,3,1
2100572039,0,3,0,0
2100572040,2,2,0,0
2100572041,2,3,1,1
2100572042,2,2,0,0
2100572043,2,2,0,0
2100572044,2,2,0,0
2100572045,1,2,0,0
2100572046,2,3,0,0
2100572047,0,3,0,0
2100572048,0,3,0,0
2100572050,1,3,0,0
2100572051,1,3,0,0
2100572054,0,2,1,0
2100572055,2,3,0,0
2100572056,0,3,0,0
2100572057,2,1,0,1
2100572058,2,2,1,0
2100572059,2,2,0,0
2100572060,2,2,1,1
2100572061,2,2,1,0
2100572062,0,3,0,0
2100572063,1,2,1,0
2100572064,2,3,0,0
2100572067,2,2,0,0
2100572068,0,2,0,0
2100572069,2,2,0,0
2100581001,2,1,1,1
2100581002,0,3,0,0
2100581003,2,2,0,0
2100581004,2,2,0,0
2100581005,2,2,2,0
2100581006,0,2,0,0
2100581007,2,3,0,0
2100581009,1,2,0,0
2100581010,2,2,0,0
2100581011,1,3,1,0
2100581012,1,3,0,1
2100581013,2,2,2,1
2100581014,0,3,0,0
2100581015,1,3,0,0
2100581018,0,3,0,0
2100581019,1,3,0,1
2100581021,2,1,1,0
2100581022,1,2,1,1
2100581024,2,2,1,1
2100581025,0,3,0,0
2100581026,2,2,0,0
2100581027,0,2,0,0
2100581028,0,3,0,0
2100581029,0,2,0,0
2100581030,0,2,0,0
2100581034,2,2,0,0
2100581035,2,2,0,0
2100581036,0,3,0,0
2100581037,1,3,0,0
2100581038,2,2,0,0
2100581039,2,2,0,0
2100581040,0,2,0,0
2100581041,1,2,0,0
2100581042,0,2,1,0
2100581044,1,2,0,0
2100581045,1,2,0,0
2100581051,0,2,0,0
2100581054,0,3,0,0
2100581056,0,3,0,0
2100581057,1,3,0,0
2100581058,2,3,0,0
2100581059,2,2,0,0
2100581061,1,2,1,0
2100581062,1,3,1,1
2100581064,1,3,0,0
2100581066,0,2,0,0
2100581067,1,2,0,1
2100581068,1,2,0,0
2100581069,0,2,0,0
2100581070,3,2,0,0
2100581071,2,2,0,0
2100581072,2,2,0,1
2100581073,1,2,0,0
2100581074,1,2,2,1
2100581075,1,3,0,0
2100581076,0,2,0,0
2100581077,2,3,1,1
2100582001,2,2,0,0
2100582002,2,2,0,0
2100582003,1,3,0,0
2100582004,0,3,0,0
2100582005,2,3,0,0
2100582006,1,2,1,0
2100582008,0,2,0,0
2100582009,1,3,0,0
2100582012,2,2,0,0
2100582013,2,2,0,1
2100582015,1,2,0,0
2100582017,1,2,0,0
2100582019,1,2,0,0
2100582020,0,2,0,0
2100582021,2,2,0,1
2100582023,1,2,0,0
2100582024,0,2,0,0
2100582025,0,3,0,0
2100582026,1,3,0,0
2100582027,2,1,0,0
2100582028,1,2,0,0
2100582038,1,2,0,0
2100582043,0,3,2,0
2100582044,2,2,2,1
2100582045,2,2,0,0
2100582046,2,2,1,0
2100582048,0,3,0,0
2100582050,1,2,0,0
2100582051,2,2,0,0
2100582052,3,0,0,0
2100582053,3,3,0,0
2100582054,1,2,0,0
2100582055,3,0,0,0
2100582056,3,0,0,0
2100582057,3,0,1,0
2100582058,3,0,0,0
2100582060,3,0,0,0
2100582061,3,1,0,0
2100582062,3,0,0,0
2100582064,3,3,1,0
2100582067,2,2,0,0
2100582069,2,2,0,1
2100591002,1,3,0,0
2100591003,0,3,0,0
2100591004,1,3,0,0
2100591005,0,3,0,0
2100591006,0,3,0,0
2100591007,0,3,0,0
2100591008,0,3,0,0
2100591010,0,3,2,0
2100591013,0,2,0,0
2100591015,0,2,0,0
2100591016,0,3,0,0
2100591017,1,2,0,0
2100591019,2,2,0,0
2100591020,0,3,0,0
2100591021,1,2,0,0
2100591022,0,3,1,1
2100591023,1,2,0,0
2100591025,0,3,0,0
2100591026,1,2,1,1
2100591027,1,2,0,1
2100591028,0,2,0,0
2100591030,0,2,0,0
2100591034,0,3,0,0
2100591035,0,3,1,0
2100591036,0,3,0,0
2100591037,0,2,1,0
2100591038,0,2,0,0
2100591039,1,2,2,0
2100591040,2,3,1,0
2100591041,0,2,0,0
2100591042,0,3,0,0
2100591043,1,2,0,0
2100591044,2,3,0,1
2100591045,0,2,1,0
2100591046,1,1,0,0
2100591047,2,3,0,0
2100591048,0,3,0,0
2100591049,0,2,0,0
2100591050,1,3,0,0
2100591053,1,3,0,0
2100591054,1,3,1,0
2100591055,2,3,0,0
2100591056,0,3,0,0
2100591057,0,3,2,1
2100591059,0,3,0,0
2100591060,0,2,0,0
2100591061,0,3,0,0
2100591062,1,2,0,0
2100591064,2,2,0,0
2100591065,0,3,0,0
2100591066,1,3,0,0
2100591067,2,3,0,0
2100591068,0,3,0,0
2100591069,2,3,0,0
2100591070,0,3,0,0
2100591072,1,3,2,0
2100591073,0,3,0,0
2100591074,0,3,0,0
2100591075,0,3,0,0
2100591076,0,3,0,0
2100591077,1,3,1,1
2100591078,0,3,0,1
2100591080,1,3,1,0
2100591081,0,2,0,0
2100591082,0,3,0,0
2100592002,0,3,1,0
2100592003,0,3,0,0
2100592004,0,2,0,0
2100592005,0,3,0,0
2100592007,1,3,0,0
2100592009,0,3,1,1
2100592010,0,3,0,0
2100592011,0,2,0,0
2100592012,0,3,2,0
2100592013,0,2,0,0
2100592014,1,2,1,1
2100592015,1,3,0,0
2100592016,0,3,0,0
2100592017,0,3,0,0
2100592018,1,2,0,1
2100592019,1,3,0,0
2100592020,1,3,0,0
2100592021,1,3,0,0
2100592022,0,2,0,0
2100592023,0,3,1,0
2100592024,0,3,0,0
2100592025,0,2,0,0
2100592026,1,3,0,0
2100592027,1,2,1,0
2100592028,1,3,1,0
2100592029,0,3,1,0
2100592030,0,2,0,0
2100592032,2,3,1,1
2100592033,0,3,0,0
2100592034,2,3,0,0
2100592035,0,2,0,0
2100592036,0,2,0,1
2100592038,0,2,0,0
2100592040,0,2,0,0
2100592041,0,3,0,0
2100592042,1,3,0,0
2100592043,0,2,0,0
2100592044,0,3,0,0
2100592046,1,2,0,1
2100592047,0,3,0,0
2100592048,0,2,0,0
2100592049,0,3,0,0
2100592052,2,2,0,0
2100592053,0,3,2,0
2100592054,1,2,0,1
2100592056,0,2,0,0
2100592057,2,2,0,0
2100592058,0,2,0,0
2100592059,0,3,0,0
2100592060,0,2,0,0
2100592064,2,2,0,0
2100592065,0,2,0,0
2100592066,1,2,0,0
2100592067,0,3,0,0
2100592068,0,2,0,0
2100592069,0,3,0,0
2100592070,2,2,0,0
2100592071,1,2,1,0
2100592072,0,3,0,0
2100601001,2,3,1,0
2100601002,1,3,0,0
2100601004,2,2,1,0
2100601005,3,2,1,1
2100601006,1,2,0,1
2100601007,2,2,2,2
2100601008,0,3,0,0
2100601009,2,2,2,1
2100601010,1,3,0,0
2100601011,2,3,0,0
2100601012,1,1,0,0
2100601013,0,2,1,0
2100601014,0,3,0,0
2100601015,1,2,0,0
2100601016,0,3,0,0
2100601017,0,3,0,0
2100601018,0,1,2,0
2100601020,0,3,0,0
2100601021,2,2,0,0
2100601023,0,2,1,0
2100601024,0,2,0,0
2100601025,1,2,0,0
2100601027,2,2,0,1
2100601028,0,2,2,0
2100601029,1,2,0,0
2100601030,0,3,0,0
2100601031,2,2,0,0
2100601032,1,2,0,0
2100601033,0,3,1,0
2100601035,0,3,0,1
2100601036,3,2,0,0
2100601037,0,3,0,0
2100601038,0,3,0,0
2100601039,1,2,1,1
2100601040,0,3,0,0
2100601041,0,3,0,0
2100601042,0,3,0,0
2100601043,0,3,0,0
2100601044,0,3,0,0
2100601045,0,3,0,0
2100601046,0,3,0,0
2100601049,1,2,0,0
2100601050,1,2,1,0
2100601052,0,2,0,0
2100601053,1,2,0,0
2100601054,1,2,0,0
2100601055,1,3,1,0
2100601056,2,2,0,0
2100601057,0,3,1,0
2100601059,1,2,0,0
2100601062,0,3,2,0
2100601063,0,3,1,0
2100601064,2,2,2,0
2100601065,0,3,0,0
2100601066,0,3,0,0
2100601067,1,3,0,0
2100601068,1,2,1,0
2100601069,2,3,0,0
2100601071,0,3,0,0
2100601073,1,3,0,0
2100601074,2,2,0,2
2100601075,0,2,0,1
2100601077,1,3,0,0
2100601078,2,2,1,1
2100602001,1,2,2,0
2100602002,0,2,0,0
2100602003,0,2,0,0
2100602004,0,2,1,0
2100602005,2,2,0,0
2100602006,2,3,1,1
2100602008,1,2,1,0
2100602009,0,2,0,0
2100602010,1,3,2,0
2100602011,2,2,2,0
2100602012,1,2,0,0
2100602014,2,2,3,0
2100602015,2,2,0,0
2100602017,0,3,2,2
2100602018,1,2,0,0
2100602019,2,2,1,0
2100602020,0,3,0,0
2100602022,1,2,0,0
2100602023,1,2,1,1
2100602024,1,2,0,0
2100602025,2,3,0,0
2100602026,1,2,2,1
2100602027,2,3,0,0
2100602028,2,2,1,1
2100602029,2,2,0,0
2100602030,0,2,0,0
2100602032,2,2,1,0
2100602033,0,3,0,0
2100602034,1,2,0,0
2100602035,2,2,0,0
2100602036,2,2,0,0
2100602038,1,2,2,2
2100602040,2,2,1,1
2100602041,2,0,1,0
2100602042,1,2,0,0
2100602043,0,3,0,0
2100602044,2,2,0,0
2100602046,1,2,0,0
2100602047,3,3,2,2
2100602049,1,3,0,0
2100602050,1,3,0,2
2100602051,0,2,0,0
2100602052,1,3,1,1
2100602053,2,2,0,0
2100602054,1,3,0,0
2100602056,2,2,2,2
2100602058,2,2,0,0
2100602059,2,2,0,0
2100602060,2,2,0,0
2100602061,0,2,0,0
2100602062,1,3,0,0
2100602063,1,3,0,0
2100602065,1,2,0,0
2100602067,2,3,0,0
2100602068,2,2,1,0
2100602069,1,2,1,0
2100602072,1,3,0,0
2100611002,1,3,1,0
2100611003,0,3,0,0
2100611004,0,3,0,0
2100611005,0,2,0,0
2100611006,1,2,1,0
2100611010,0,2,0,1
2100611011,0,3,0,0
2100611012,0,3,0,0
2100611013,1,3,0,1
2100611014,0,3,2,0
2100611015,0,3,0,0
2100611016,2,2,2,1
2100611017,2,2,0,1
2100611018,0,2,0,0
2100611019,0,2,0,0
2100611021,0,3,0,0
2100611023,2,2,0,0
2100611024,0,3,0,0
2100611025,1,3,2,1
2100611026,0,3,0,0
2100611027,3,1,0,1
2100611028,1,2,0,1
2100611029,1,2,1,0
2100611031,1,2,0,0
2100611032,1,3,0,1
2100611034,2,3,0,0
2100611035,0,3,0,0
2100611036,1,2,1,0
2100611037,1,2,1,0
2100611038,2,3,0,0
2100611039,0,3,0,0
2100611040,1,2,0,2
2100611041,0,3,0,0
2100611042,0,2,0,0
2100611043,0,2,0,0
2100611044,0,3,0,0
2100611045,1,2,0,0
2100611046,0,3,2,1
2100611047,2,2,0,0
2100611048,0,3,0,0
2100611049,0,3,1,0
2100611050,0,2,0,0
2100611051,0,3,0,0
2100611052,1,2,1,1
2100611055,0,3,0,0
2100611056,0,3,0,0
2100611057,2,2,0,0
2100611058,1,2,0,0
2100611059,0,3,1,0
2100611060,0,2,2,0
2100611061,0,3,2,0
2100611062,1,2,0,0
2100611063,0,3,0,0
2100611064,0,3,0,0
2100611066,0,3,0,0
2100611067,1,2,1,1
2100611068,1,2,1,0
2100611069,1,3,0,0
2100611070,2,2,0,0
2100611071,1,2,2,0
2100611075,0,2,0,0
2100611076,0,3,1,0
2100611077,0,3,0,0
2100611078,1,2,0,0
2100611079,0,2,0,0
2100611081,0,3,0,0
2100611083,2,2,2,1
2100612001,0,3,3,1
2100612002,2,3,0,0
2100612003,2,2,2,1
2100612005,1,2,1,0
2100612006,1,2,0,1
2100612007,1,3,1,1
2100612008,0,3,0,0
2100612009,0,1,2,0
2100612010,0,3,1,0
2100612011,0,3,0,0
2100612012,0,3,0,0
2100612014,0,3,0,0
2100612015,0,3,3,1
2100612020,0,3,1,1
2100612022,0,3,0,0
2100612024,0,3,0,1
2100612025,1,3,0,2
2100612026,0,3,0,0
2100612027,1,2,0,0
2100612028,0,2,2,1
2100612029,0,3,0,0
2100612030,1,2,1,2
2100612031,2,3,0,0
2100612033,1,2,1,0
2100612034,1,2,2,1
2100612035,0,3,0,1
2100612037,1,2,2,1
2100612038,0,3,0,0
2100612040,2,3,2,0
2100612041,1,2,2,0
2100612042,0,2,1,1
2100612043,0,3,0,2
2100612044,0,2,1,0
2100612045,1,3,0,1
2100612046,1,3,1,0
2100612047,0,3,0,0
2100612048,1,3,1,1
2100612051,0,3,2,0
2100612053,0,3,1,0
2100612056,0,2,0,0
2100612057,0,3,0,0
2100612058,2,3,1,0
2100612059,0,3,0,0
2100612060,1,3,1,0
2100612061,1,3,2,0
2100612062,2,3,2,2
2100612063,0,2,2,0
2100612064,1,2,0,0
2100612065,0,3,0,0
2100612066,0,3,0,0
2100612067,0,3,0,0
2100612068,2,2,2,0
2100612069,0,2,0,1
2100612070,1,2,1,0
2100612071,0,2,2,0
2100612072,0,3,0,0
2260510110,1,2,3,1
2260510113,2,3,1,1
2260510114,3,2,0,1
2260510115,1,3,1,0
2260510116,1,2,1,1
2260510118,2,2,2,1
2260510122,1,2,1,1
2260510124,1,2,2,1
2260510125,2,2,1,0
2260510126,1,2,0,0
2260510127,1,3,0,1
2260510129,2,2,0,0
226051013,1,2,1,0
2260510131,2,2,0,1
2260510134,1,2,1,0
2260510136,2,2,1,1
2260510138,1,2,0,0
2260510139,2,2,1,1
226051014,2,2,1,1
2260510140,2,3,1,1
2260510141,2,2,0,0
2260510142,3,2,2,0
2260510143,3,2,1,1
2260510146,2,3,1,1
2260510147,1,2,1,1
2260510148,0,2,0,0
2260510151,1,3,1,1
2260510152,0,3,0,0
2260510155,2,1,0,2
2260510156,1,2,1,0
2260510158,3,2,0,3
2260510159,2,2,0,1
226051016,2,2,1,1
2260510160,3,2,0,0
2260510162,3,2,1,0
2260510163,3,1,0,2
2260510167,2,2,2,1
2260510168,1,3,0,1
226051017,1,2,1,1
2260510172,1,3,0,1
2260510174,1,2,2,0
2260510176,1,2,3,1
2260510177,2,1,0,1
2260510180,2,2,1,0
2260510182,3,2,1,2
2260510183,2,2,1,2
2260510185,0,2,1,2
226051019,2,3,1,0
226051021,1,2,2,0
2260510212,0,3,0,0
2260510213,0,3,0,0
2260510214,0,3,0,0
2260510217,0,2,0,0
226051022,0,3,0,0
2260510220,0,3,0,0
2260510221,1,2,1,0
2260510222,0,3,1,0
2260510223,0,3,1,0
2260510227,1,3,1,1
2260510228,1,2,0,0
2260510229,0,3,1,0
226051023,0,3,1,0
2260510230,0,3,0,0
2260510231,0,3,1,0
2260510232,0,3,0,0
2260510233,0,3,1,0
2260510237,0,3,0,0
2260510238,1,3,1,0
2260510240,0,3,3,0
2260510241,0,3,1,0
2260510242,0,3,2,0
2260510243,0,3,0,0
2260510244,0,3,0,0
2260510247,0,3,0,0
2260510248,0,3,0,0
226051025,0,3,1,0
2260510250,0,2,0,0
2260510252,1,3,2,0
2260510253,1,3,2,0
2260510254,1,2,1,1
2260510257,1,2,1,0
2260510258,0,3,0,0
2260510259,0,3,0,0
226051026,0,3,0,0
2260510260,0,3,0,0
2260510262,0,2,0,0
2260510266,1,3,0,0
2260510267,0,3,0,1
226051027,0,3,0,0
2260510270,0,3,0,0
2260510271,1,2,0,0
2260510272,0,3,0,0
2260510276,1,2,2,0
2260510277,1,2,1,0
2260510278,0,3,0,0
240846010,1,3,1,0
240846011,0,3,1,0
2408460110,1,3,1,0
2408460111,1,2,1,1
2408460118,2,1,1,1
240846012,1,2,1,1
2408460120,0,2,1,0
2408460123,1,3,1,0
2408460125,0,3,0,0
2408460126,1,2,1,1
2408460127,1,2,0,0
2408460129,1,2,0,0
240846013,1,2,0,0
2408460130,3,2,1,1
2408460131,0,2,0,0
2408460132,3,2,0,0
2408460133,0,3,1,0
2408460134,0,3,0,0
2408460135,0,3,0,0
2408460137,0,1,0,0
2408460139,0,3,2,1
2408460143,1,2,1,0
2408460145,2,3,0,0
2408460146,0,3,1,1
2408460148,1,2,1,0
2408460149,1,2,2,0
240846015,0,2,0,0
2408460150,1,2,0,1
2408460151,1,3,0,0
2408460152,0,3,0,0
2408460154,0,3,0,0
2408460155,1,3,0,0
2408460156,1,2,0,0
2408460158,1,2,0,0
2408460159,1,2,1,0
240846016,1,2,1,1
2408460163,1,2,1,1
2408460166,1,2,1,0
240846017,2,2,1,1
240846018,1,2,1,0
240846019,1,2,2,1
2408460211,0,2,1,0
2408460212,0,3,0,0
2408460213,1,3,0,0
2408460215,0,3,1,0
2408460217,1,2,2,1
2408460219,1,2,0,0
240846022,1,2,1,1
2408460220,0,3,0,0
2408460221,1,3,1,1
2408460222,1,2,0,0
2408460223,2,2,1,1
2408460225,1,3,0,0
2408460226,1,2,0,0
2408460227,1,3,1,0
2408460229,1,2,1,0
240846023,0,2,2,0
2408460234,1,2,1,1
2408460236,1,3,0,0
2408460237,0,3,0,0
2408460238,1,2,2,1
240846024,2,2,0,0
2408460240,2,2,1,1
2408460242,0,3,1,0
2408460243,1,3,1,1
2408460244,1,2,1,1
2408460246,0,3,0,0
2408460247,1,3,1,1
2408460249,1,3,0,0
2408460252,1,3,1,1
2408460254,1,2,0,0
2408460255,1,3,1,1
2408460257,0,3,0,0
2408460260,0,3,0,0
2408460261,1,3,0,0
2408460265,0,3,1,0
2408460266,1,3,1,0
2408460268,1,3,1,0
2408460269,0,2,0,0
240846027,1,2,1,1
2408460271,0,2,1,0
2408460272,1,2,1,0
2408460274,1,2,1,1
2408460276,0,3,1,0
2408460277,1,3,0,1
2408460278,1,2,0,0
240846028,1,2,1,0
2408460280,0,3,0,0
240846029,0,2,1,0
24851011,0,2,0,0
248510111,1,3,0,0
248510112,0,3,1,0
248510114,1,2,1,0
248510116,0,3,0,0
248510117,0,3,1,0
248510118,0,2,2,0
248510119,1,3,0,0
248510120,0,3,0,0
248510125,1,3,0,0
248510127,0,2,1,0
248510128,0,3,0,0
248510129,0,3,1,0
24851013,1,3,0,0
248510131,1,2,0,0
248510136,0,3,1,0
248510137,0,3,0,1
24851014,1,2,0,0
248510142,1,2,1,0
248510147,0,3,1,0
248510148,0,3,0,0
24851015,0,3,0,0
248510150,1,3,0,0
248510151,1,3,1,1
248510153,0,2,0,0
248510155,0,3,0,0
248510156,0,2,1,0
248510157,0,2,0,0
248510160,0,3,0,0
248510161,0,3,0,0
248510163,0,2,0,0
248510164,1,3,1,0
248510167,1,3,1,0
248510170,0,3,0,0
24851018,1,3,0,0
24851019,0,3,1,0
248510211,0,3,0,0
248510212,0,3,1,0
248510213,1,2,0,0
248510214,0,2,1,0
248510215,0,3,0,0
248510216,0,3,1,2
24851022,1,3,2,0
248510220,0,3,0,0
248510223,0,3,0,0
248510225,0,3,0,0
248510227,0,3,0,0
248510229,0,3,0,0
248510230,0,3,0,0
248510232,0,3,0,0
248510233,0,3,1,0
248510235,1,3,1,0
248510236,0,3,0,0
24851024,0,3,0,0
248510241,0,3,2,0
248510242,0,3,2,1
248510245,0,3,0,0
248510246,0,3,1,0
248510248,0,3,0,0
248510249,0,3,1,0
248510250,1,2,0,1
248510251,0,3,0,0
248510253,0,3,0,0
248510255,0,3,1,0
248510256,0,3,0,0
248510259,0,3,0,0
24851026,0,3,0,0
248510260,0,3,0,0
248510262,0,3,2,0
248510264,0,2,3,0
248510265,0,3,2,0
248510267,0,3,1,1
248510268,1,3,1,0
24851027,0,3,0,0
248510271,0,3,1,0
248510272,0,3,0,0
248510273,0,3,0,0
248510276,0,3,0,0
248510278,0,2,0,0
24851028,0,3,0,0
2904280110,0,3,1,0
29042801110,0,3,0,0
29042801170,1,3,1,0
29042801180,1,2,1,0
2904280120,0,3,0,0
29042801220,1,2,1,1
29042801230,2,3,1,0
29042801250,0,3,0,0
29042801260,0,3,0,0
29042801290,0,3,0,0
29042801300,1,3,0,0
29042801320,0,3,0,0
29042801340,1,3,0,0
29042801350,1,3,0,0
29042801370,1,1,1,1
29042801390,2,3,1,1
2904280140,1,2,0,0
29042801440,1,2,1,1
29042801450,0,3,0,0
29042801470,2,3,2,1
29042801480,1,2,0,1
2904280150,1,3,1,0
29042801500,0,3,0,0
29042801550,2,2,0,1
29042801570,1,2,0,0
29042801580,0,3,0,0
2904280160,1,2,0,0
29042801600,1,3,0,0
29042801630,0,3,0,0
29042801640,1,3,0,0
29042801650,1,2,0,1
29042801680,1,2,0,1
29042801690,1,2,2,1
2904280170,1,2,0,0
29042801710,1,3,1,0
29042801740,1,3,1,1
29042801750,1,3,0,0
29042801770,2,3,1,0
29042801780,0,2,0,1
29042801790,0,2,3,0
2904280180,0,3,1,0
2904280190,0,3,0,0
29042802110,0,2,1,0
29042802140,1,2,1,0
29042802150,0,2,0,0
29042802180,0,3,1,1
29042802200,0,3,0,0
29042802220,0,3,1,0
29042802240,1,3,1,1
29042802260,1,3,1,1
29042802280,0,3,0,0
2904280230,1,3,1,1
29042802310,1,3,1,0
29042802320,1,3,0,0
29042802340,0,3,1,0
29042802350,0,3,0,0
29042802380,0,2,0,0
29042802390,0,2,0,0
29042802410,0,3,0,0
29042802420,0,3,0,0
29042802430,0,3,0,0
29042802440,1,3,0,0
29042802450,0,3,1,0
29042802460,0,3,1,0
29042802470,0,3,1,0
29042802480,1,3,0,0
2904280250,1,2,0,0
29042802500,0,3,0,0
29042802510,0,3,1,0
29042802520,0,3,0,0
29042802530,0,3,0,0
29042802560,0,3,0,0
29042802570,0,3,0,0
2904280260,2,1,1,1
29042802600,1,2,1,0
29042802640,1,3,0,0
29042802660,1,2,0,0
29042802670,0,3,0,0
29042802680,0,3,1,0
29042802690,0,3,0,0
2904280270,2,2,0,0
29042802700,0,3,0,0
29042802720,0,3,1,0
29042802740,1,3,0,0
29042802750,0,3,0,0
29042802760,1,3,2,0
29042802770,0,2,0,0
29042802790,0,3,0,0
2904280280,1,3,1,1
29042802800,1,3,0,0
29042802830,0,3,0,0
29042802860,0,3,2,0
2904280290,1,2,1,0
303830110,1,2,1,1
303830113,1,1,1,1
303830115,2,2,0,1
303830117,1,3,0,0
303830118,0,3,0,0
303830121,1,3,0,0
303830122,1,3,0,1
303830123,1,2,0,1
303830126,2,1,1,1
303830127,1,3,0,0
303830128,1,2,1,0
30383013,1,3,0,0
303830131,2,2,0,2
303830132,1,2,0,0
303830133,2,2,0,1
303830138,2,3,0,0
303830139,3,1,1,1
30383014,1,3,0,0
303830141,3,3,0,0
303830143,2,2,0,0
303830144,3,3,0,0
303830146,2,2,2,1
303830147,1,3,0,3
303830148,2,2,1,1
303830149,1,0,1,1
30383015,1,2,1,1
303830151,1,3,1,1
303830155,0,1,2,0
303830156,0,3,1,0
303830157,0,3,1,1
303830158,2,3,0,0
303830159,2,2,1,0
30383016,0,3,0,0
303830160,2,2,1,1
303830161,1,2,1,1
303830162,2,3,1,2
303830166,1,3,0,0
303830167,1,2,0,1
303830169,1,2,1,0
303830171,1,3,0,0
303830174,1,3,0,0
303830175,0,2,0,0
303830178,1,2,1,0
303830182,1,3,0,1
303830183,1,2,1,1
303830184,1,3,1,1
303830210,1,3,0,0
303830211,1,3,1,1
303830212,1,3,0,0
303830216,0,2,2,3
303830217,1,3,1,0
303830218,1,2,1,1
30383022,1,2,0,1
303830220,0,3,0,0
303830221,1,3,1,0
303830223,1,3,0,1
303830224,0,2,0,0
303830225,0,2,0,0
303830227,1,3,1,1
303830229,1,2,1,1
30383023,2,1,0,0
303830234,1,3,1,1
303830236,0,3,1,0
303830239,1,3,1,0
303830240,0,3,1,0
303830241,1,3,1,1
303830242,0,3,0,0
303830245,0,3,0,0
303830246,1,2,1,1
303830247,0,3,0,0
303830249,0,3,0,0
30383025,1,2,1,1
303830250,0,2,0,0
303830255,0,3,0,0
303830258,0,3,0,0
303830259,0,3,0,0
303830263,0,3,3,0
303830269,0,2,1,1
303830270,1,3,1,1
303830273,0,3,0,0
303830274,0,3,1,1
303830278,0,2,0,0
30383028,2,3,1,1
3100621001,1,3,2,0
3100621002,0,3,3,1
3100621003,0,3,1,0
3100621004,1,2,2,0
3100621005,0,3,0,1
3100621007,1,3,1,0
3100621009,0,2,0,0
3100621010,0,3,0,0
3100621011,0,3,0,0
3100621012,0,2,0,0
3100621013,2,3,2,2
3100621014,0,3,0,0
3100621016,1,3,0,0
3100621018,0,2,1,0
3100621019,0,2,0,0
3100621020,0,2,1,0
3100621022,0,2,0,0
3100621023,0,3,1,0
3100621024,1,3,1,0
3100621025,0,2,0,0
3100621026,0,3,0,0
3100621027,0,3,0,1
3100621028,0,3,1,1
3100621030,1,2,0,0
3100621031,1,3,1,1
3100621032,1,2,2,1
3100621033,0,3,0,0
3100621034,0,2,2,0
3100621035,0,2,0,0
3100621037,0,1,2,0
3100621039,1,3,1,1
3100621040,0,3,0,0
3100621041,0,3,0,0
3100621042,0,2,0,0
3100621043,0,3,0,0
3100621045,0,3,0,0
3100621046,0,3,2,0
3100621047,0,3,0,0
3100621048,1,3,2,2
3100621049,1,3,2,1
3100621051,0,2,0,0
3100621052,0,2,1,0
3100621053,0,3,0,0
3100621055,0,3,0,0
3100621057,0,3,0,0
3100621058,0,3,0,0
3100621059,0,3,2,2
3100621061,1,2,2,2
3100621062,0,2,1,0
3100621063,1,3,0,1
3100621064,1,3,0,0
3100622001,1,2,1,1
3100622002,0,3,1,0
3100622003,0,3,2,0
3100622006,2,2,2,1
3100622007,2,3,2,1
3100622008,0,3,0,0
3100622009,2,2,2,2
3100622011,1,3,0,1
3100622013,0,3,0,0
3100622015,0,3,0,0
3100622019,0,2,0,0
3100622020,1,2,2,0
3100622021,0,2,2,0
3100622023,1,3,2,1
3100622024,1,2,3,0
3100622026,0,2,2,0
3100622027,0,2,3,2
3100622033,2,2,2,2
3100622034,0,3,0,0
3100622036,1,3,2,2
3100622037,1,2,1,1
3100622038,0,3,0,0
3100622040,0,3,1,0
3100622041,0,3,0,0
3100622042,0,3,0,0
3100622043,0,3,0,0
3100622044,0,2,2,1
3100622045,0,3,0,0
3100622047,1,3,0,0
3100622048,0,3,0,0
3100622049,1,2,2,1
3100622051,0,3,0,0
3100622053,0,2,0,0
3100622054,1,3,1,0
3100622057,0,2,0,0
3100631001,0,3,0,0
3100631002,0,3,0,0
3100631003,0,2,0,0
3100631004,0,3,0,0
3100631005,0,2,0,0
3100631006,0,3,0,0
3100631008,0,3,0,0
3100631009,0,3,0,0
3100631010,0,3,0,0
3100631011,1,3,0,0
3100631013,2,2,2,2
3100631014,1,2,1,0
3100631015,1,2,2,2
3100631016,0,3,0,0
3100631018,0,2,0,0
3100631019,0,3,0,0
3100631022,0,2,1,1
